Date,Month,Year,Company,City,ZIP,County,FIPS,MSA,CBSA,ZCTA,CDRegion,Companies,Employees
6/1/16,Jun,2016,"Caterpillar, Inc.",Toccoa,30577,Stephens County,13257,"Toccoa, GA",45740,30577,Northeast,1,70
4/8/20,Apr,2020,Elite Comfort Solutions,Americus,31719,Sumter County,13261,"Americus, GA",11140,31719,West,1,2
4/24/20,Apr,2020,The Staffing People,Americus,31709,Sumter County,13261,"Americus, GA",11140,31709,West,1,36
7/1/20,Jul,2020,"Aramark Educational Services, LLC (GSW State Univ)",Americus,31709,Sumter County,13261,"Americus, GA",11140,31709,West,1,69
12/4/08,Dec,2008,"Sylvan Hardwoods, Llc",McRae,31055,Telfair County,13271,,,31055,Central,1,32
3/15/19,Mar,2019,Husqvarna,,31055,Telfair County,13271,,,31055,Central,1,1093
3/23/20,Mar,2020,"Coral Hospitality-GA, LLC",,31037,Telfair County,13271,,,31037,Central,1,26
3/29/07,Mar,2007,Dawson Manufacturing,Dawson,39842,Terrell County,13273,"Albany, GA",10500,39842,South,1,79
4/10/15,Apr,2015,"Tyson Farms, Inc.",Dawson,39842,Terrell County,13273,"Albany, GA",10500,39842,South,1,70
6/2/18,Jun,2018,"Tyson Foods, Inc.",Dawson,39842,Terrell County,13273,"Albany, GA",10500,39842,South,1,300
11/2/07,Nov,2007,Thomasville Home Furnishings,Thomasville,31792,Thomas County,13275,"Thomasville, GA",45620,31792,South,1,70
12/31/13,Dec,2013,Southwestern State Hospital,Thomasville,31799,Thomas County,13275,"Thomasville, GA",45620,31792,South,1,600
3/8/16,Mar,2016,"Caterpillar, Inc.",Thomasville,31792,Thomas County,13275,"Thomasville, GA",45620,31792,South,1,210
9/1/18,Sep,2018,ActionMed Personnel,Thomasville,31792,Thomas County,13275,"Thomasville, GA",45620,31792,South,1,265
8/31/20,Aug,2020,Cives Corporation,Thomasville,31757,Thomas County,13275,"Thomasville, GA",45620,31757,South,1,128
8/30/07,Aug,2007,"Alcoa Tifton Aluminum Company,inc",Tifton,31793,Tift County,13277,"Tifton, GA",45700,31793,South,1,200
8/18/08,Aug,2008,"Commissary Operations, Inc (coi)",Tifton,31794,Tift County,13277,"Tifton, GA",45700,31794,South,1,210
9/17/08,Sep,2008,Fujifilm,Tifton,31794,Tift County,13277,"Tifton, GA",45700,31794,South,1,99
10/28/09,Oct,2009,Shaw Industries (wk),Tifton,31794,Tift County,13277,"Tifton, GA",45700,31794,South,1,218
4/28/10,Apr,2010,Shaw Industries Plant Wk,Tifton,31794,Tift County,13277,"Tifton, GA",45700,31794,South,1,373
5/31/18,May,2018,Merchants Foodservice,Tifton,31793,Tift County,13277,"Tifton, GA",45700,31793,South,1,72
6/30/18,Jun,2018,Sodexo,Tifton,31793,Tift County,13277,"Tifton, GA",45700,31793,South,1,71
10/3/07,Oct,2007,Simonton Windows,Lyons,30436,Toombs County,13279,"Vidalia, GA",47080,30436,Central,1,182
3/27/20,Mar,2020,new nails Salon,Vidalia,30474,Toombs County,13279,"Vidalia, GA",47080,30474,Central,1,3
9/30/20,Sep,2020,Southern Fields Catering LLC,Ailey,30410,Toombs County,13279,"Vidalia, GA",47080,30410,Central,1,1
9/4/07,Sep,2007,Mohawk Industries,Hiawassee,30546,Towns County,13281,,,30546,Northeast,1,55
3/24/20,Mar,2020,"Coral Hospitality-GA, LLC",Young Harris,30582,Towns County,13281,,,30582,Northeast,1,173
12/13/11,Dec,2011,"General Fibers And Fabrics, Inc.",Soperton,30457,Treutlen County,13283,"Dublin, GA",20140,30457,Central,1,60
2/12/07,Feb,2007,Palm Harbor Homes,LaGrange,30240,Troup County,13285,"LaGrange, GA-AL",29300,30240,West,1,198
4/19/07,Apr,2007,West Point Graphics Facility,West Point,31833,Troup County,13285,"LaGrange, GA-AL",29300,31833,West,1,10
5/23/07,May,2007,Wehadkee Yarn Mills,West Point,31833,Troup County,13285,"LaGrange, GA-AL",29300,31833,West,1,6
5/31/07,May,2007,West Point,West Point,31833,Troup County,13285,"LaGrange, GA-AL",29300,31833,West,1,40
3/14/08,Mar,2008,"Milliken & Co., Elm City Plant",LaGrange,30240,Troup County,13285,"LaGrange, GA-AL",29300,30240,West,1,200
3/14/08,Mar,2008,"Milliken & Co., Duncan M. Stewart Plant",LaGrange,30241,Troup County,13285,"LaGrange, GA-AL",29300,30241,West,1,99
9/18/08,Sep,2008,Guardian Automotive,LaGrange,30240,Troup County,13285,"LaGrange, GA-AL",29300,30240,West,1,176
1/6/10,Jan,2010,Emerson Network Power-energy Systems,LaGrange,30240,Troup County,13285,"LaGrange, GA-AL",29300,30240,West,1,180
6/16/10,Jun,2010,T-mobile,LaGrange,30240,Troup County,13285,"LaGrange, GA-AL",29300,30240,West,1,392
10/11/13,Oct,2013,William Carter Co.,Hogansville,30230,Troup County,13285,"LaGrange, GA-AL",29300,30230,West,1,191
1/16/15,Jan,2015,"Johnson Controls, Inc.",West Point,31833,Troup County,13285,"LaGrange, GA-AL",29300,31833,West,1,103
6/19/15,Jun,2015,Community Action for Improvement,,30241,Troup County,13285,"LaGrange, GA-AL",29300,30241,West,1,200
9/28/15,Sep,2015,Yanfeng Automotive Interiors,West Point,31833,Troup County,13285,"LaGrange, GA-AL",29300,31833,West,1,39
6/30/18,Jun,2018,Conifer Health Solutions,,30240,Troup County,13285,"LaGrange, GA-AL",29300,30240,West,1,55
10/1/19,Oct,2019,ITW Automotive Body & Fuel NA,,30241,Troup County,13285,"LaGrange, GA-AL",29300,30241,West,1,87
3/20/20,Mar,2020,Complete Preservation Services INC (CPS INC),,30241,Troup County,13285,"LaGrange, GA-AL",29300,30241,West,1,1
8/31/20,Aug,2020,CDI Head Start (Admin Office - LaGrange),,30240,Troup County,13285,"LaGrange, GA-AL",29300,30240,West,1,16
8/31/20,Aug,2020,CDI Head Start (Lower McGregor),LaGrange,30241,Troup County,13285,"LaGrange, GA-AL",29300,30241,West,1,26
8/31/20,Aug,2020,CDI Head Start (North Cary HS),LaGrange,30240,Troup County,13285,"LaGrange, GA-AL",29300,30240,West,1,20
8/31/20,Aug,2020,CDI Head Start (Upper McGregor),LaGrange,30241,Troup County,13285,"LaGrange, GA-AL",29300,30241,West,1,19
9/5/08,Sep,2008,Centrapak,Ashburn,31714,Turner County,13287,,,31714,South,1,200
3/20/08,Mar,2008,"Imerys Kaolin, Inc",Dry Branch,31020,Twiggs County,13289,"Macon-Bibb County, GA",31420,31020,Central,1,17
4/1/09,Apr,2009,"Imerys Kaolin, Inc",Dry Branch,31020,Twiggs County,13289,"Macon-Bibb County, GA",31420,31020,Central,1,25
2/8/07,Feb,2007,"Yamaha Music Manufacturing, Inc.",Thomaston,30286,Upson County,13293,"Thomaston, GA",45580,30286,West,1,187
8/2/07,Aug,2007,1888 Mills,Thomaston,30286,Upson County,13293,"Thomaston, GA",45580,30286,West,1,50
12/16/08,Dec,2008,Standard Textiles,Thomaston,30286,Upson County,13293,"Thomaston, GA",45580,30286,West,1,55
3/8/13,Mar,2013,Clearwater Paper,Thomaston,30286,Upson County,13293,"Thomaston, GA",45580,30286,West,1,142
5/28/13,May,2013,"Triumph Packaging Georgia, Llc",Thomaston,30286,Upson County,13293,"Thomaston, GA",45580,30286,West,1,58
4/7/08,Apr,2008,Rexam,Rossville,30741,Walker County,13295,"Chattanooga, TN-GA",16860,30741,Northwest,1,75
7/1/08,Jul,2008,Dow Reichold Specialty,Chickamauga,30707,Walker County,13295,"Chattanooga, TN-GA",16860,30707,Northwest,1,57
12/31/08,Dec,2008,Roper Corporation (ge),Lafayette,30728,Walker County,13295,"Chattanooga, TN-GA",16860,30728,Northwest,1,258
6/25/10,Jun,2010,Blue Bird,Lafayette,30728,Walker County,13295,"Chattanooga, TN-GA",16860,30728,Northwest,1,300
7/19/13,Jul,2013,Crsytal Springs Print Works,Chickamauga,30707,Walker County,13295,"Chattanooga, TN-GA",16860,30707,Northwest,1,60
12/10/07,Dec,2007,Certainteed Corporation,Social Circle,30025,Walton County,13297,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30025,Northeast,1,125
11/24/09,Nov,2009,"Eveden, Inc",Monroe,30656,Walton County,13297,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30656,Northeast,1,14
4/8/17,Apr,2017,Exel,Social Circle,30025,Walton County,13297,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30025,Northeast,1,280
2/29/20,Feb,2020,GPC  Renovations,Monroe,30655,Walton County,13297,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30655,Northeast,1,20
3/22/07,Mar,2007,General Manufactured Housing,Waycross,31502,Ware County,13299,"Waycross, GA",48180,31501,Coastal,1,196
9/17/18,Sep,2018,"Voith Paper Fabrics Waycross, LLC",Waycross,31503,Ware County,13299,"Waycross, GA",48180,31503,Coastal,1,53
3/23/20,Mar,2020,Baily International Inc,Waycross,31502,Ware County,13299,"Waycross, GA",48180,31501,Coastal,1,148
12/15/08,Dec,2008,Trw,Warrington,30828,Warren County,13301,,,30828,East,1,215
10/31/08,Oct,2008,Kamin,Sandersville,31082,Washington County,13303,,,31082,East,1,115
5/5/09,May,2009,"Thomson Plastics, Inc.",Sandersville,30824,Washington County,13303,,,30824,East,1,131
